sample_id,lot_id,tool_id,sequence,dose,focus_nm,pr_thickness_nm,peb_temp_c,field_x,field_y,cd_nm,cdu_3sigma_nm,ler_nm,defect_probability,spec_pass
S00791,L0039,T03,791,99.770455,0.01674,96.324153,110.126824,0.112013,0.618267,51.428121,2.336982,1.212006,0.015905,PASS
S00674,L0033,T01,674,96.220357,0.153566,100.015869,106.312273,-0.393286,0.159277,48.727861,4.205014,4.350456,0.327892,FAIL
S00789,L0039,T01,789,108.65364,-0.058407,97.328143,107.833354,-0.068173,-0.19283,52.130026,2.408398,2.395946,0.031995,PASS
S00550,L0027,T02,550,101.90836,-0.059688,94.565696,109.365051,0.873874,-0.781137,51.438264,3.831164,1.238867,0.059213,FAIL
S00537,L0026,T01,537,98.86018,-0.023849,96.116981,108.912532,-0.12799,,47.236268,1.755144,1.734301,0.012598,PASS
S00044,L0002,T03,44,108.890028,-0.007381,92.314582,108.135112,0.245431,0.495891,54.887431,1.736712,2.213098,0.016068,FAIL
S00156,L0007,T02,156,108.212249,-0.043811,,109.294843,0.0777,0.321388,52.200599,2.542944,1.545566,0.022837,PASS
S00197,L0009,T01,197,92.744188,-0.029106,95.55871,112.519309,-0.447668,-0.593752,45.782204,3.695926,2.723834,0.031024,FAIL
S00033,L0001,T01,33,110.922861,0.118041,97.429462,114.053735,-0.59513,-0.982504,53.254234,4.54842,5.21489,0.516686,FAIL
S00269,L0013,T02,269,100.564739,0.022248,86.668878,109.547929,0.028579,0.174858,49.904514,2.011434,1.29424,0.012458,PASS
S00121,L0006,T02,121,94.795406,0.012895,85.30098,108.916135,-0.497222,-0.807008,50.152148,2.679316,1.427057,0.024157,PASS
S00012,L0000,T03,12,99.560138,0.079326,93.996835,109.794486,-0.94039,-0.92857,54.302335,4.39718,1.589759,0.112728,FAIL
S00553,L0027,T01,553,99.812462,0.036351,101.65554,110.806291,-0.843498,-0.607732,49.552796,2.955858,1.300552,0.028765,PASS
S00776,L0038,T03,776,102.914506,0.013147,92.411373,108.127165,-0.567254,-0.341406,53.655351,2.539582,2.107107,0.030755,FAIL
S00141,L0007,T03,141,105.599456,0.068678,92.856377,110.384096,-0.008286,-0.878816,56.766528,3.577287,1.417233,0.052353,FAIL
S00574,L0028,T02,574,107.28942,0.05032,92.07458,111.265527,-0.270184,0.015342,53.849974,2.737847,2.04064,0.035278,FAIL
S00031,L0001,T01,31,96.612947,-0.047002,96.068998,112.522315,-0.407061,-0.784554,48.378728,2.186307,2.51261,0.067067,FAIL
S00393,L0019,T02,393,98.203062,-0.040851,99.891843,109.437841,0.804269,-0.88179,52.005446,3.380262,1.111429,0.037634,FAIL
S00758,L0037,T01,758,105.332245,0.000451,89.893886,109.260155,-0.712943,-0.058184,51.429506,2.033136,1.470613,0.013976,PASS
S00362,L0018,T01,362,101.596282,-0.065927,99.798387,109.444459,0.852475,-0.756645,50.442039,4.304466,1.457668,0.098034,FAIL
S00536,L0026,T01,536,101.281221,0.115845,91.978292,113.156609,-0.654878,-0.671582,51.325189,4.186768,3.300597,0.212222,FAIL
S00325,L0016,T02,325,92.24123,-0.017327,103.926807,109.257995,-0.787131,0.579516,48.066662,2.526258,1.815693,0.026015,PASS
S00561,L0028,T01,561,97.393647,0.051907,95.221172,110.904865,,0.51797,48.446242,3.216183,1.212119,0.034431,FAIL
S00400,L0020,T02,400,107.672374,0.089852,95.75219,111.077054,0.504081,-0.364378,53.958879,3.124601,1.906275,0.045895,FAIL
S00733,L0036,T03,733,98.317659,-0.0746,93.079182,105.385835,-0.183268,-0.248761,52.092643,3.388811,5.790477,0.340671,FAIL
S00223,L0011,T01,223,104.915447,-0.047731,100.392844,109.927478,0.42264,0.60867,49.826909,3.206372,1.340241,0.03654,FAIL
S00437,L0021,T01,437,109.518816,0.136605,96.171043,113.321574,0.631292,-0.029724,54.006863,4.174191,3.694495,0.24857,FAIL
S00775,L0038,T01,775,98.074628,0.083894,100.298166,107.613528,-0.000257,-0.769793,47.361588,3.665261,2.464967,0.096169,FAIL
S00172,L0008,T01,172,96.545178,-0.10394,93.787307,110.644344,0.209882,-0.382695,47.998419,3.55531,1.410696,0.051206,FAIL
S00371,L0018,T01,371,97.664043,0.023111,89.067694,109.870583,0.222408,0.045166,49.252242,2.164515,0.902122,0.011535,PASS
S00246,L0012,T02,246,95.398039,0.014449,100.297458,111.427354,-0.944733,-0.468564,48.484094,2.549705,1.889933,0.027631,PASS
S00629,L0031,T01,629,96.583841,-0.069538,88.707162,111.60537,-0.794851,-0.767972,48.407108,4.349223,1.73714,0.116575,FAIL
S00739,L0036,T01,739,103.913951,,88.954691,113.089563,-0.774136,-0.847091,52.068744,3.759871,3.329389,0.157102,FAIL
S00047,L0002,T01,47,103.942511,0.012257,94.688503,109.337479,-0.366471,-0.629588,50.737023,2.37211,1.146032,0.015832,PASS
S00297,L0014,T02,297,101.040438,0.014419,100.054234,108.057178,0.14287,-0.280803,49.961593,2.260656,1.923463,0.021828,PASS
S00174,L0008,T01,174,100.299842,0.673525,94.106188,111.327573,0.72844,-0.789674,50.873891,4.897979,1.700378,0.174854,FAIL
S00653,L0032,T01,653,107.60768,-0.12026,93.698462,111.920978,0.850269,0.822457,53.586744,5.059206,2.410127,0.265779,FAIL
S00656,L0032,T01,656,91.185848,-0.032901,100.511358,114.949602,-0.416501,-0.75576,46.845977,2.673834,6.194067,0.253163,FAIL
S00193,L0009,T02,193,92.623809,0.081898,91.974536,106.36234,-0.023111,0.083156,47.437254,2.938499,4.289713,0.131129,PASS
S00052,L0002,T02,52,101.088368,0.037267,92.95223,108.769654,-0.234798,-0.448424,50.836312,2.550251,1.553031,0.023076,PASS
S00389,L0019,T01,389,95.384616,-0.096803,93.241911,109.819084,-0.496842,-0.69788,48.01822,3.645567,1.205952,0.049703,FAIL
S00300,L0015,T01,300,103.34436,-0.081778,92.3309,110.053168,0.334989,-0.472743,51.129495,3.428733,1.205355,0.041241,FAIL
S00490,L0024,T01,490,99.562853,-0.095572,98.399514,110.907231,0.100057,-0.716863,37.260855,3.631061,1.531389,0.058152,FAIL
S00039,L0001,T01,39,98.012675,0.079332,101.643675,112.880745,0.923646,-0.62504,49.753252,4.216588,2.563037,0.155723,FAIL
S00671,L0033,T03,671,100.951684,-0.073108,88.012646,107.799823,0.603894,0.054524,52.494255,3.481396,2.317104,0.076751,FAIL
S00023,L0001,T02,23,103.712783,0.006665,89.319777,107.58164,-0.272601,-0.84179,52.497848,2.464804,2.617558,0.037796,PASS
S00727,L0036,T01,727,98.382648,-0.023757,106.168412,112.229567,0.653856,-0.602376,48.507385,2.455548,1.843936,0.024823,PASS
S00038,L0001,T03,38,100.441211,-0.124827,95.372131,113.076918,-0.65053,-0.892351,53.513169,4.338112,3.098625,0.216453,FAIL
S00360,L0018,T02,360,97.161032,0.060574,96.631762,110.100266,-0.466895,0.429674,52.521674,3.099937,1.41868,0.034731,PASS
S00041,L0002,T01,41,96.425815,-0.079076,95.154568,108.960318,-0.150697,0.419229,48.290302,2.834385,1.515565,0.029015,PASS
S00761,L0038,T02,761,94.905011,0.047225,93.135573,109.291609,-0.467323,-0.071528,48.418834,2.520192,1.650921,0.023688,PASS
S00365,L0018,T01,365,88.790812,-0.138338,95.42615,111.067925,-0.461516,0.877013,47.078318,5.164222,1.886201,0.229738,FAIL
S00719,L0035,T01,719,94.637527,-0.029325,91.43336,109.379378,-0.965061,-0.273598,48.527014,3.029261,1.754717,0.039032,PASS
S00788,L0039,T01,788,94.375286,-0.059608,90.397864,107.973357,-0.9243,-0.403017,47.677003,3.938283,2.345612,0.113,FAIL
S00007,L0000,T01,7,103.502684,0.024901,94.750105,114.161853,-0.139755,-0.050701,51.04635,2.142021,4.981093,0.097301,PASS
S00532,L0026,T03,532,107.440001,0.091944,93.211153,112.298538,-0.129442,-0.366616,55.437618,3.195957,2.617086,0.070486,FAIL
S00595,L0029,T02,595,108.319284,0.027103,91.274135,108.858,0.090404,0.434816,54.268479,2.303238,1.568426,0.018717,FAIL
S00227,L0011,T02,227,102.075944,0.086278,89.120054,108.542283,-0.854685,0.763014,53.268137,4.202271,1.745084,0.104036,FAIL
S00019,L0000,T01,19,98.659485,-0.190501,94.713715,107.744134,-0.331784,0.961737,49.769198,6.153715,2.411622,0.492434,FAIL
S00069,L0003,T01,69,105.430921,0.109647,97.875225,108.936176,0.699264,0.924324,52.622725,4.695247,1.795338,0.156852,FAIL
S00220,L0011,T01,220,95.297879,-0.088346,85.009816,112.233661,0.940886,-0.412003,49.187796,3.665592,2.045935,0.077938,FAIL
S00433,L0021,T01,433,101.33986,0.069745,90.734411,109.770698,0.407639,0.274115,48.860956,3.378438,0.972567,0.034908,FAIL
S00665,L0033,T01,665,93.787419,0.089543,99.739091,108.970708,-0.049546,-0.590345,46.528347,3.393707,1.98499,0.060148,FAIL
S00364,L0018,T01,364,109.591637,-0.039755,91.956337,109.978565,-0.058423,-0.378924,52.780528,2.094405,1.519392,0.015152,PASS
S00650,L0032,T01,650,105.285921,0.063246,98.242022,112.149071,0.638337,0.705504,51.826287,3.328789,2.480946,0.07347,FAIL
S00523,L0026,T01,523,101.613186,0.000835,95.234219,110.107859,0.157355,0.04656,50.648715,1.588929,1.175334,0.008014,PASS
S00164,L0008,T01,164,101.970464,-0.036815,93.487414,111.316046,-0.729287,0.059433,50.171159,2.781786,1.931145,0.034581,PASS
S00036,L0001,T01,36,95.77225,0.019692,95.443441,109.842154,,-0.143327,47.819363,2.564703,1.510226,0.02284,PASS
S00169,L0008,T01,169,101.558495,-0.070921,95.679937,106.936104,-0.45127,0.437719,49.02156,3.265488,2.941484,0.088005,FAIL
S00180,L0009,T01,180,100.737253,-0.027571,88.925117,109.569402,0.594408,0.489968,50.156007,2.571136,1.061369,0.018035,PASS
S00086,L0004,T03,86,100.809596,-0.034048,92.011937,383.352143,0.829943,-0.905623,53.113748,3.875979,1.226625,0.061113,FAIL
S00464,L0023,T01,464,103.610664,-0.044794,86.907565,109.574721,0.580297,0.340463,51.524449,2.609895,1.357652,0.021894,PASS
S00768,L0038,T02,768,102.38792,-0.051825,95.814576,109.576761,0.257005,-0.049048,50.819045,2.506616,1.198636,0.018347,PASS
S00608,L0030,T02,608,101.821461,-0.081723,91.902906,109.861412,0.489352,0.892196,50.969455,3.752374,1.161349,0.053195,FAIL
S00059,L0002,T01,59,96.406127,0.015327,92.273308,111.285127,-0.894699,0.163213,47.401569,2.653359,1.640424,0.026474,PASS
S00558,L0027,T03,558,94.617024,0.017997,94.670306,107.51309,-0.543762,-0.306732,50.006153,1.628088,2.513042,0.017165,PASS
S00032,L0001,T01,32,101.403206,-0.008158,95.449904,112.732855,0.294674,-0.061234,48.386056,2.01498,2.822847,0.0285,PASS
S00199,L0009,T01,199,106.08935,0.012315,96.867726,106.975348,-0.393982,0.891641,52.895728,2.440525,-0.242941,0.049278,PASS
S00415,L0020,T03,415,96.698693,-0.020604,94.562275,109.298622,-0.914054,0.567186,52.451834,2.754959,1.56881,0.02785,PASS
S00443,L0022,T02,443,99.516926,,96.99544,111.422654,-0.385897,-0.490917,50.116381,3.82446,1.493172,0.067123,FAIL
S00780,L0039,T01,780,97.615649,,96.451524,111.92559,0.792821,-0.487274,48.722166,2.498392,1.928697,0.026971,PASS
S00337,L0016,T01,337,105.393621,0.111246,94.870396,111.897811,0.232644,-0.633758,51.101422,4.009047,1.958793,0.098899,FAIL
S00672,L0033,T03,672,101.503162,0.084306,94.820241,105.364547,0.28973,0.892153,54.50279,3.876201,5.747857,0.439031,FAIL
S00071,L0003,T01,71,104.006416,-0.105711,86.495565,106.390261,0.170106,-0.79461,51.66222,3.850451,4.024301,0.228601,FAIL
S00273,L0013,T01,273,104.795411,-0.036285,97.219571,106.168221,0.132599,0.683129,51.787169,2.547318,4.365561,0.099629,PASS
S00268,L0013,T01,268,96.726343,-0.041728,91.73024,108.128942,-0.795586,-0.858677,50.467979,3.651204,1.999161,0.075203,FAIL
S00343,L0017,T01,343,103.839812,-0.128986,97.064387,108.406338,0.113896,0.500135,51.584199,4.361971,2.032677,0.135726,FAIL
S00241,L0012,T01,241,85.617941,0.138951,98.100698,106.305477,-0.707273,-0.438567,43.649022,4.60015,4.63094,0.448224,FAIL
S00015,L0000,T01,15,96.268506,0.072558,95.1064,111.664031,0.156705,-0.878837,47.972629,3.758235,1.769078,0.073129,FAIL
S00054,L0002,T01,54,98.011993,-0.063903,100.171274,111.460388,0.54548,-0.731035,49.101957,3.78081,1.787267,0.075211,FAIL
S00107,L0005,T01,107,92.208342,0.000224,92.531461,110.054857,-0.193782,-0.358884,46.194031,1.782329,1.50296,0.011382,FAIL
S00151,L0007,T01,151,103.409247,-0.041758,97.611301,112.792533,0.880924,0.843589,50.101609,3.429924,2.722993,0.090263,FAIL
S00756,L0037,T03,756,94.599331,-0.147848,98.64714,107.709887,0.897859,0.548497,51.857288,5.367931,2.438401,0.32679,FAIL
S00499,L0024,T02,499,104.680546,-0.046552,94.678438,107.536608,-0.56295,0.124028,52.189474,2.581318,2.313165,0.035586,PASS
S00215,L0010,T02,215,105.940163,-0.007823,91.826719,109.861755,0.051831,-0.09473,51.499566,2.061437,0.973868,0.010943,PASS
S00001,L0000,T01,1,98.851965,0.09061,91.074493,106.982386,-0.587604,0.38617,49.652511,3.487879,2.949777,0.10588,FAIL
S00098,L0004,T02,98,101.647363,-0.081593,96.222375,111.577675,0.536481,0.152925,52.040095,3.462646,2.14806,0.06932,FAIL
S00435,L0021,T03,435,103.498148,-0.009864,85.348772,105.371264,0.081698,0.194817,52.798527,1.790048,5.933598,0.11707,PASS
S00070,L0003,T03,70,95.086951,0.010711,91.694835,109.928186,0.839086,-0.887924,51.162245,3.008761,1.235413,0.029096,PASS
S00582,L0029,T02,582,102.591161,0.028753,95.519843,107.665645,0.597446,0.641964,53.498519,2.804431,2.301988,0.042905,FAIL
S00676,L0033,T01,676,102.038213,-0.071328,92.280453,108.888684,-0.080899,0.358071,49.367093,2.843854,1.623371,0.030988,PASS
S00361,L0018,T03,361,98.63152,0.035228,97.936894,110.548137,-0.432506,0.894164,51.51787,3.097209,1.219079,0.031158,PASS
S00557,L0027,T02,557,94.093814,-0.009352,96.055876,113.074091,-0.067692,0.937066,48.848184,2.831879,3.115601,0.067062,PASS
S00530,L0026,T02,530,104.149706,-0.193821,96.106966,109.840007,-0.0953,-0.670889,54.796653,5.722477,1.719441,0.310223,FAIL
S00743,L0037,T01,743,98.24607,0.028751,95.067776,108.200005,0.267631,-0.661724,49.36708,2.470513,1.825782,0.024908,PASS
S00267,L0013,T01,267,95.451312,0.079958,100.028496,111.559149,-0.95904,-0.508958,48.395427,3.618708,1.730816,0.063792,FAIL
S00359,L0017,T03,359,103.56428,0.064141,94.280254,111.192661,0.791596,-0.224969,52.34859,3.017688,1.524441,0.034203,PASS
S00496,L0024,T01,496,102.4227,0.00984,89.535156,106.769978,0.115676,-0.036186,49.546141,1.602682,3.305194,0.025712,PASS
S00274,L0013,T02,274,100.739507,0.104188,91.832266,112.361157,-0.325927,0.135971,51.899578,3.690035,2.156122,0.084085,FAIL
S00420,L0021,T02,420,98.407841,0.059275,92.688464,106.955209,-0.763525,0.094618,49.681024,2.666948,3.000823,0.054977,PASS
S00194,L0009,T03,194,100.081615,0.042453,97.375752,113.16253,-0.776917,0.244572,51.987721,2.865341,3.362682,0.078225,PASS
S00762,L0038,T02,762,103.633837,0.141342,94.9295,113.324856,-0.498152,0.012717,51.85881,4.214063,3.572192,0.242754,FAIL
S00276,L0013,T01,276,106.873404,-0.147434,94.047729,109.89927,-0.792665,-0.699359,53.218062,4.946166,1.716995,0.182559,FAIL
S00270,L0013,T01,270,100.052486,0.138352,94.379406,109.457931,0.249851,-0.967867,50.108606,4.893017,1.393123,0.15122,FAIL
S00088,L0004,T02,88,99.885037,-0.040247,97.555044,111.506361,-0.541676,-0.948697,51.104177,2.895291,1.58877,0.031817,PASS
S00077,L0003,T01,77,102.685549,0.039136,94.924249,110.740201,0.384942,-0.06653,50.430161,2.301067,1.401838,0.017073,PASS
S00265,L0013,T01,265,107.835662,0.103809,98.675723,105.492967,0.839901,0.178604,51.66044,3.960938,5.570939,0.433855,FAIL
S00381,L0019,T01,381,98.069858,0.009694,94.676624,110.389202,-0.302546,0.035418,48.197274,2.189091,1.517597,0.016461,PASS
S00678,L0033,T01,678,107.064759,0.036273,93.250979,114.559944,-0.571822,-0.21908,51.031217,2.625732,5.564946,0.186772,PASS
S00403,L0020,T02,403,101.115703,0.083141,95.960955,107.82301,0.622063,0.637253,51.55,4.263022,1.953045,0.120882,FAIL
S00654,L0032,T02,654,102.815814,-0.097007,92.495345,113.870584,0.954965,0.561777,53.213139,4.081806,4.571731,0.330279,FAIL
S00571,L0028,T01,571,101.911039,-0.063802,95.252842,108.792075,-0.792724,0.314327,50.338604,3.532588,1.450681,0.051281,FAIL
S00280,L0014,T02,280,99.289918,0.014395,98.214666,111.229619,0.193694,0.126527,50.525779,1.723639,1.49949,0.010782,PASS
S00777,L0038,T01,777,95.844928,0.043536,97.22818,112.193291,0.803282,-0.147897,47.32283,3.010739,2.267848,0.050306,PASS
S00728,L0036,T02,728,99.003752,-0.019011,96.247116,108.974687,-0.444357,-0.470837,50.565706,2.045917,1.804554,0.016937,PASS
S00570,L0028,T03,570,109.337674,0.053395,91.927806,113.170722,-0.68813,0.859281,55.001429,3.488547,3.557405,0.142005,FAIL
S00367,L0018,T01,367,108.975299,-0.004841,90.575715,108.16317,0.101273,0.753387,53.740494,2.568822,2.446936,0.037788,FAIL
S00484,L0024,T01,484,98.630694,-0.113617,93.488167,107.979677,-0.236277,0.66375,49.606779,4.241296,2.337995,0.142835,FAIL
S00254,L0012,T02,254,101.442876,-0.056935,86.490567,110.273884,-0.165064,-0.181674,51.338391,2.748745,0.939973,0.01976,PASS
S00511,L0025,T01,511,106.159001,-0.013656,,108.911399,-0.231389,0.309463,51.396291,2.242286,1.629034,0.018325,PASS
S00516,L0025,T02,516,97.618399,0.13351,91.053768,111.20369,-0.516938,-0.498806,50.335828,4.576673,1.788576,0.142794,FAIL
S00087,L0004,T01,87,100.524655,0.123833,95.825825,108.253015,-0.066277,-0.605076,49.61579,4.265527,2.192595,0.135861,FAIL
S00750,L0037,T03,750,94.316681,0.12379,92.791414,112.134685,0.328933,-0.935253,49.632102,4.180385,2.605301,0.1545,FAIL
S00050,L0002,T03,50,101.640249,0.115147,97.767074,108.984665,0.496077,0.333876,52.628112,3.709352,1.599768,0.064362,FAIL
S00726,L0036,T02,726,86.873975,,853.21565,110.312684,0.09688,-0.96005,48.164525,3.590411,1.948513,0.069658,FAIL
S00256,L0012,T01,256,101.903215,-0.028944,92.010326,108.859825,-0.103325,-0.852453,49.74372,2.547265,1.421549,0.021444,PASS
S00380,L0019,T01,380,101.410378,0.020172,91.40416,112.169596,-0.228734,0.716296,51.536045,2.929419,2.521172,0.053561,PASS
S00666,L0033,T03,666,100.535218,0.131623,87.132974,109.695133,0.546233,0.414978,53.944236,4.379264,1.118043,0.087965,FAIL
S00648,L0032,T02,648,99.115215,-0.046014,93.659117,109.433631,0.289672,-0.622194,50.548745,3.029478,1.224608,0.029457,PASS
S00416,L0020,T03,416,101.993686,-0.061242,96.248922,110.600541,0.272165,0.45108,53.263827,3.06868,1.425055,0.033915,FAIL
S00214,L0010,T01,214,94.410799,0.054472,99.490976,108.292885,-0.430916,-0.988104,47.283302,3.730153,2.309392,0.093834,FAIL
S00285,L0014,T02,285,100.109185,0.00222,98.637072,109.421266,-0.125394,0.963391,50.146495,2.404849,1.24467,0.01719,PASS
S00783,L0039,T03,783,93.969499,0.106222,97.238666,107.500965,-0.219865,0.728048,51.512945,4.130087,2.843956,0.166069,FAIL
S00569,L0028,T01,569,96.212598,-0.047165,96.026754,110.076546,-0.406465,0.967547,48.117867,3.412796,1.26001,0.041867,FAIL
S00421,L0021,T01,421,98.561448,-0.034339,90.862223,107.466375,0.544305,-0.590143,48.612027,2.607605,2.474752,0.039656,PASS
S00545,L0027,T01,545,99.442357,0.000119,91.592936,108.539385,0.451897,-0.43225,50.128923,1.990694,1.476122,0.0135,PASS
S00078,L0003,T02,78,98.139948,-0.030726,92.130172,108.094138,0.660066,0.89724,51.89572,2.785069,1.346942,0.025392,PASS
S00005,L0000,T02,5,102.721029,0.021335,94.944812,109.646023,0.492713,-0.487227,51.965611,2.236334,1.453913,0.016583,PASS
S00531,L0026,T01,531,104.143075,-0.028935,103.84969,107.541291,-0.040632,-0.232505,49.84171,1.901121,2.415098,0.020721,PASS
S00184,L0009,T01,184,101.541433,-0.086801,92.53855,104.298643,-0.055225,-0.550248,50.657955,3.219918,7.77093,0.568795,FAIL
S00013,L0000,T02,13,107.773932,-0.045782,97.846778,107.786697,0.321438,0.273055,52.681719,2.82044,1.951216,0.036144,PASS
S00701,L0035,T02,701,101.755937,0.022365,86.457033,110.028883,-0.572103,0.593077,53.196045,2.47961,1.263707,0.018555,FAIL
S00261,L0013,T01,261,97.167158,-0.038132,93.199226,111.052376,-0.030228,-0.426876,48.565993,2.270517,1.702052,0.019543,PASS
S00122,L0006,T01,122,104.280142,0.042827,99.419866,111.876201,-0.310724,0.322246,50.411131,2.492556,1.766954,0.024605,PASS
S00319,L0015,T02,319,104.271981,0.018941,98.49847,106.909895,-0.188051,0.36784,53.01374,1.773118,3.248753,0.028962,FAIL
S00580,L0029,T01,580,100.386862,-0.034587,98.449354,111.163086,0.185447,0.232067,48.942002,2.528449,1.550152,0.022603,PASS
S00329,L0016,T01,329,104.08531,0.039057,96.884727,112.202772,-0.293994,0.879965,52.087541,3.443349,2.458721,0.079901,FAIL
S00441,L0022,T01,441,104.078213,0.07823,96.542446,108.632669,0.206888,0.444902,51.43551,3.11729,1.857014,0.044443,PASS
S00026,L0001,T01,26,97.98696,0.046329,97.11606,109.214753,-0.707874,-0.886654,48.398391,3.513395,1.510857,0.052056,FAIL
S00112,L0005,T01,112,96.875405,0.069938,101.622072,112.270758,-0.5774,0.370969,48.364221,3.327571,2.599085,0.077939,FAIL
S00011,L0000,T01,11,94.147229,-0.008411,91.660446,109.335947,0.154453,-0.46684,47.604706,2.239665,1.551326,0.017531,PASS
S00502,L0025,T01,502,96.156579,-0.008398,92.876476,113.667097,0.598885,-0.574734,46.845881,2.551845,4.145952,0.089638,FAIL
S00738,L0036,T01,738,90.452269,-0.116358,88.222885,114.221168,0.193785,-0.722506,46.234905,4.311856,5.105431,0.448597,FAIL
S00171,L0008,T01,171,101.281151,0.138215,92.920055,109.954099,0.613704,0.030645,50.6489,4.393901,1.466891,0.105864,FAIL
S00522,L0026,T01,522,100.380678,-0.061317,92.142895,107.825052,-0.718947,-0.943752,51.21913,3.625304,2.02616,0.074617,FAIL
S00658,L0032,T01,658,98.445243,-0.077958,86.72661,110.234927,-0.676867,-0.708653,49.24594,3.307986,1.630907,0.046494,FAIL
S00792,L0039,T01,792,101.480073,0.022224,90.395401,109.08816,0.800599,0.80079,50.390576,3.133786,1.21099,0.032029,PASS
S00308,L0015,T02,308,99.876853,0.115966,93.617365,113.013769,,0.710253,50.51646,3.966118,3.04886,0.161295,FAIL
S00231,L0011,T01,231,96.037968,0.044343,96.897384,109.879217,-0.095261,-0.984442,48.523729,3.499198,1.357738,0.047473,FAIL
S00158,L0007,T01,158,94.436742,-0.054987,96.149036,108.232515,0.211699,-0.412741,46.399175,2.466868,1.944436,0.026458,FAIL
S00137,L0006,T03,137,101.197607,0.000687,87.974174,107.88212,-0.080517,-0.512522,53.228235,1.536707,2.126081,0.012836,FAIL
S00436,L0021,T01,436,103.430725,-0.072532,93.739197,106.488996,-0.293111,0.911424,49.790335,3.490891,3.94917,0.170632,FAIL
S00210,L0010,T01,210,96.274192,0.071529,99.124822,108.717673,0.960097,-0.22346,47.822306,3.824316,1.98467,0.086152,FAIL
S00292,L0014,T01,292,95.532531,-0.018739,91.643222,111.083687,0.676346,0.001825,47.514208,2.282075,1.580932,0.018494,PASS
S00247,L0012,T02,247,95.62276,0.012981,98.253608,111.889936,-0.520828,-0.436759,49.304863,2.440411,2.122126,0.02843,PASS
S00146,L0007,T01,146,101.217379,0.06462,92.510258,109.050892,0.49288,-0.30264,50.299557,2.992225,1.521402,0.0334,PASS
S00603,L0030,T01,603,97.974218,0.003583,94.916898,105.354032,0.488353,0.480807,48.372769,2.096788,5.640993,0.27644,PASS
S00652,L0032,T01,652,98.397435,-0.094634,94.65191,109.512705,-0.384867,0.140168,49.24303,3.554747,1.380786,0.050388,FAIL
S00795,L0039,T01,795,102.90441,,91.902982,108.859806,0.942003,-0.510556,52.77723,2.883038,1.380774,0.028172,PASS
S00347,L0017,T01,347,97.097913,0.064262,95.387974,112.052904,-0.769572,0.074378,50.667198,3.232121,2.239002,0.059825,FAIL
S00004,L0000,T02,4,98.232198,0.039752,93.644632,107.801038,-0.403495,-0.269624,49.506532,3.053779,2.387905,0.055554,PASS
S00566,L0028,T03,566,96.372359,-0.045899,87.656587,107.499283,0.765444,-0.894187,52.463484,3.4105,2.446242,0.077264,FAIL
S00463,L0023,T01,463,106.837573,-0.016053,93.053492,111.112027,0.813191,0.886285,52.12117,3.393345,1.613347,0.049564,FAIL
S00225,L0011,T02,225,114.360571,0.033578,95.651999,112.886932,-0.066012,-0.745803,55.423043,2.634407,3.401519,0.065792,FAIL
S00460,L0023,T01,460,94.461498,0.217553,89.062936,107.809077,-0.956181,-0.133646,50.708116,6.000154,2.686802,0.49572,FAIL
S00535,L0026,T01,535,104.999454,-0.09286,92.430278,109.742717,0.238646,0.186108,50.178019,3.3778,1.401007,0.043754,FAIL
S00083,L0004,T01,83,108.823724,0.012532,96.365779,108.505891,0.000339,-0.806798,53.204462,2.272324,1.945773,0.022319,FAIL
S00074,L0003,T01,74,96.852337,-0.106282,95.972656,112.934163,-0.784292,0.231481,47.844085,3.737405,2.670522,0.112791,FAIL
S00529,L0026,T02,529,106.630255,0.025488,97.544296,105.794652,0.328145,-0.993017,52.85433,3.112038,5.295985,0.234805,PASS
S00065,L0003,T01,65,100.226733,0.077388,98.146845,105.941628,0.207166,-0.310859,48.022965,3.23206,4.109956,0.151142,FAIL
S00296,L0014,T02,296,94.038897,-0.005448,96.532628,108.227555,0.102599,0.949725,49.000374,2.307425,1.943653,0.022993,PASS
S00224,L0011,T02,224,101.968818,0.107813,97.654643,109.783626,-0.308261,-0.082363,51.36686,3.407689,1.415939,0.045247,FAIL
S00076,L0003,T01,76,96.612639,-0.012848,97.303341,112.811564,-0.185372,0.35781,47.9814,1.881036,2.787768,0.024873,PASS
S00179,L0008,T03,179,101.24533,0.083718,88.088549,107.294071,-0.793921,0.077745,52.602387,3.628548,2.562045,0.097953,FAIL
S00024,L0001,T03,24,105.10475,0.010436,97.258987,110.766984,0.882317,-0.251019,54.93437,2.022318,1.52925,0.01429,FAIL
S00479,L0023,T02,479,106.736599,-0.043957,94.83586,112.332225,0.24973,-0.112362,51.241584,2.735951,2.496051,0.044796,PASS
S00006,L0000,T02,6,93.231077,0.029065,88.670316,107.992187,0.516103,-0.528886,48.501493,2.386739,2.021484,0.025703,PASS
S00376,L0018,T02,376,93.947965,-0.018421,101.463674,109.274519,-0.531878,0.890087,48.759686,3.265502,1.648869,0.045253,FAIL
S00322,L0016,T01,322,105.517253,-0.000922,95.198214,111.312384,0.56539,0.789903,50.434166,2.706017,1.68067,0.028327,PASS
S00103,L0005,T01,103,99.303107,-0.00998,100.217125,112.213524,-0.011236,-0.554251,48.156057,2.290756,2.268765,0.026975,PASS
S00079,L0003,T01,79,93.486625,0.013364,95.242942,111.431417,-0.631439,-0.735497,47.910048,2.336699,2.009309,0.024439,PASS
