sample_id,lot_id,tool_id,sequence,dose,focus_nm,pr_thickness_nm,peb_temp_c,field_x,field_y,cd_nm,cdu_3sigma_nm,ler_nm,defect_probability,spec_pass
S00786,L0039,T01,786,103.557395,0.082609,93.784869,106.427168,-0.363622,-0.210813,50.536145,3.067734,4.068658,0.13053,PASS
S00379,L0018,T01,379,99.495973,0.08545,98.59323,110.413526,-0.509047,-0.237777,49.710435,3.421816,1.677188,0.052505,FAIL
S00506,L0025,T01,506,99.172049,0.191877,97.796487,106.164709,-0.593308,-0.78662,50.633682,6.159451,4.207787,0.72368,FAIL
S00313,L0015,T01,313,103.709307,0.048036,,110.874466,-0.34339,0.252765,49.925106,2.573608,1.441114,0.02218,PASS
S00259,L0012,T03,259,103.172097,-0.083928,96.903885,106.14234,-0.87549,0.37041,53.092875,3.908561,4.477634,0.28606,FAIL
S00268,L0013,T02,268,99.069421,-0.04913,97.454663,111.641768,0.032704,-0.315064,48.583543,2.146027,1.851303,0.018977,PASS
S00280,L0014,T01,280,104.008263,0.01588,96.019239,108.562365,,0.883888,52.11239,2.547128,2.017179,0.029508,PASS
S00634,L0031,T01,634,100.356468,-0.050629,93.675955,109.123309,0.130896,-0.278822,49.550636,2.385914,1.402798,0.018413,PASS
S00386,L0019,T01,386,96.603121,-0.005283,95.454629,109.110998,0.671197,-0.477345,49.506648,2.347651,1.096083,0.015079,PASS
S00559,L0027,T01,559,94.834088,0.024186,92.677343,110.645101,-0.77622,-0.854148,50.88596,2.926621,1.265889,0.027524,PASS
S00426,L0021,T01,426,104.622199,-0.013662,98.253507,110.275043,-0.474851,0.278622,49.981946,2.153594,1.258821,0.013865,PASS
S00230,L0011,T02,230,97.760768,-0.019036,95.979119,104.763788,-0.82628,-0.851603,51.123434,3.137847,6.714765,0.406653,FAIL
S00408,L0020,T02,408,97.052156,0.047082,90.962636,110.386195,-0.017502,-0.19901,49.240086,2.762704,1.271865,0.023915,PASS
S00515,L0025,T02,515,105.570614,-0.184577,93.173942,109.260065,-0.982823,0.997617,55.280831,6.524293,1.202649,0.410553,FAIL
S00363,L0018,T01,363,91.638951,-0.021535,102.631506,109.633803,-0.455457,0.822392,47.177938,2.822336,1.662354,0.03105,PASS
S00480,L0024,T01,480,102.073438,0.050084,98.101019,110.002746,-0.630421,-0.897828,51.584124,3.54214,1.470955,0.05225,FAIL
S00656,L0032,T01,656,103.670992,0.003436,99.907578,109.396232,0.323293,0.211072,50.007033,1.591376,1.548833,0.009845,PASS
S00673,L0033,T03,673,98.961092,0.037601,100.828296,111.292595,-0.796211,-0.202862,52.368542,2.953518,1.674167,0.035025,PASS
S00759,L0037,T01,759,99.990916,,96.869314,111.667279,0.462321,-0.32863,49.97174,1.799909,1.720558,0.013012,PASS
S00739,L0036,T02,739,97.609163,-0.059439,92.253301,112.702142,0.742145,0.766465,50.253622,3.271856,2.533606,0.071968,FAIL
S00644,L0032,T01,644,99.862367,-0.10096,95.284023,109.223421,-0.924235,0.821286,52.123727,4.720329,1.120098,0.116022,FAIL
S00646,L0032,T03,646,103.033368,-0.030368,103.692224,106.343513,0.23978,0.941423,52.715642,2.909731,3.813949,0.101691,PASS
S00005,L0000,T02,5,105.711815,-0.144373,96.558554,108.414499,0.255668,-0.203978,51.291528,4.32094,1.65336,0.109408,FAIL
S00620,L0031,T01,620,101.045678,-0.008268,93.546509,105.38286,-0.546463,0.791823,52.229187,2.727875,5.469851,0.192866,PASS
S00524,L0026,T01,524,103.568798,0.041276,94.473653,111.609763,0.863545,0.300957,52.695722,2.595924,1.971943,0.030058,PASS
S00696,L0034,T01,696,96.314594,-0.080085,99.546423,109.01319,0.853467,0.121335,49.752648,3.791027,1.404226,0.062342,FAIL
S00543,L0027,T03,543,101.372833,0.000754,99.145741,110.642751,-0.491123,0.888521,53.876455,2.596514,1.277879,0.020728,FAIL
S00764,L0038,T01,764,91.341162,0.036053,93.635976,113.321177,0.73975,0.037946,46.409066,2.496337,3.658713,0.066857,FAIL
S00043,L0002,T01,43,98.300737,-0.013312,97.645077,108.854327,0.673515,-0.874656,51.185005,2.793741,1.842837,0.033341,PASS
S00359,L0017,T01,359,97.907069,0.005772,85.255191,112.277411,0.520614,-0.674219,50.718621,2.257014,2.425107,0.028474,PASS
S00526,L0026,T03,526,110.389389,0.030847,95.333306,108.041148,-0.059303,0.265577,54.388414,2.124233,2.293779,0.023623,FAIL
S00295,L0014,T01,295,103.288049,0.088983,91.993064,108.914254,-0.723826,-0.351723,50.893131,4.01911,1.483888,0.07859,FAIL
S00162,L0008,T02,162,98.05273,-0.038387,92.753946,104.797681,-0.886547,0.57354,52.041135,3.328615,6.790579,0.458985,FAIL
S00250,L0012,T02,250,94.583999,0.074419,91.055761,109.077742,-0.0754,-0.398484,49.520241,2.579792,1.378133,0.021558,PASS
S00181,L0009,T01,181,103.294507,0.024226,87.976599,110.572532,0.671589,0.636832,53.710234,2.529647,1.602583,0.023273,FAIL
S00018,L0000,T01,18,102.971826,0.003985,97.978277,108.066376,-0.517267,-0.604126,50.699867,2.010534,2.189086,0.020203,PASS
S00308,L0015,T02,308,97.111712,-0.008375,96.545064,117.132957,-0.550417,-0.354445,50.063824,2.254571,11.436698,0.806011,FAIL
S00321,L0016,T01,321,110.507098,-0.07115,87.828354,110.892302,0.413342,0.414883,52.774549,2.855864,1.749077,0.033481,PASS
S00103,L0005,T01,103,95.803075,-0.105392,90.869293,109.608275,-0.806428,-0.98255,51.892647,4.756453,1.299653,0.130178,FAIL
S00609,L0030,T02,609,96.533992,-0.095837,96.839282,108.274914,-0.006766,0.693868,50.445054,3.576461,1.893349,0.066929,FAIL
S00481,L0024,T02,481,95.431857,0.030454,94.684249,113.298591,-0.623675,-0.064506,50.167491,2.561398,3.626183,0.069439,PASS
S00603,L0030,T01,603,111.39526,0.106637,91.977055,112.649574,-0.882162,-0.948805,56.725875,5.247659,2.899531,0.359539,FAIL
S00079,L0003,T02,79,98.442094,-0.085535,93.870605,107.587302,-0.450291,-0.021932,49.645078,3.26978,2.535016,0.071895,FAIL
S00528,L0026,T01,528,97.250976,-0.154567,95.731666,381.137302,-0.649755,0.314295,50.176725,4.484957,1.712947,0.128262,FAIL
S00585,L0029,T01,585,99.123109,0.063871,99.472225,110.202718,0.863912,-0.999878,53.170068,4.160841,0.984873,0.068589,FAIL
S00693,L0034,T02,693,101.324193,0.140635,100.032669,110.970179,-0.25499,-0.573835,53.501938,4.263135,1.512141,0.097396,FAIL
S00476,L0023,T01,476,106.220826,-0.069641,97.367586,110.389595,-0.404678,-0.491693,52.482965,3.233117,1.123501,0.033334,FAIL
S00035,L0001,T03,35,102.339902,,99.690543,105.34459,0.169351,-0.194815,49.063189,2.048294,5.6057,0.122561,PASS
S00781,L0039,T01,781,97.556914,0.175992,96.795048,111.273406,-0.251012,-0.899667,50.257896,5.470851,1.580456,0.249368,FAIL
S00733,L0036,T02,733,96.718914,0.060568,98.638056,109.861061,-0.865229,0.315898,50.797632,3.728652,1.341722,-0.460144,FAIL
S00366,L0018,T01,366,103.283417,-0.004748,95.588783,110.39885,-0.329741,-0.785101,52.700923,2.090364,1.377284,0.013978,PASS
S00365,L0018,T01,365,99.318842,0.074774,91.917631,116.33984,-0.676565,0.489343,49.291413,3.479164,9.413841,0.804374,FAIL
S00453,L0022,T03,453,94.337342,-0.13061,93.628255,111.075442,0.364085,0.810178,50.905626,4.806605,1.60986,0.156615,FAIL
S00563,L0028,T02,563,99.00167,-0.005566,100.021789,111.740339,-0.774936,0.873465,52.257974,3.020653,1.615479,0.035989,PASS
S00575,L0028,T02,575,95.288795,0.063076,91.807102,110.494217,0.185508,0.645404,49.560502,3.086881,1.400311,0.034006,PASS
S00671,L0033,T01,671,98.061924,-0.044359,93.265181,108.698669,-0.776649,-0.285464,51.370172,2.955671,1.400041,0.030328,PASS
S00178,L0008,T01,178,101.374511,-0.008554,100.57808,110.006859,-0.613001,-1.59312,49.017995,2.220943,1.495281,0.016729,PASS
S00676,L0033,T02,676,92.501976,-0.152513,97.786266,110.895436,-0.255898,-0.685623,49.179662,4.899022,1.470013,0.157444,FAIL
S00402,L0020,T01,402,113.023822,-0.080689,92.854595,113.146306,-0.790035,0.92932,56.534739,4.265168,3.584964,0.252633,FAIL
S00078,L0003,T02,78,99.445174,0.061751,92.012076,109.677011,-0.195578,0.723311,51.044372,3.164373,1.421288,0.036779,PASS
S00151,L0007,T01,151,105.243747,0.015305,87.4985,107.910575,0.069266,-0.948531,54.854582,2.144074,2.317034,0.024341,FAIL
S00301,L0015,T01,301,97.33193,-0.039349,98.716015,383.51422,0.56908,-0.97357,49.754091,3.661152,1.093133,0.047483,FAIL
S00051,L0002,T01,51,99.168602,0.018307,94.657726,109.890103,-0.133312,-0.957453,50.148788,2.745917,1.04929,0.020907,PASS
S00650,L0032,T01,650,99.399893,-0.078107,,,0.156186,0.425418,49.305767,2.859856,2.974845,0.063866,PASS
S00249,L0012,T02,249,99.595001,-0.048082,87.412099,111.131625,0.112536,-0.738146,49.565523,2.809884,1.404674,0.026765,PASS
S00544,L0027,T01,544,99.190758,-0.020875,99.122057,108.495069,0.271069,-0.397826,49.834748,2.087921,1.519351,0.015065,PASS
S00383,L0019,T02,383,103.277946,0.068535,92.39825,108.735136,-0.580518,-0.243135,52.740725,2.99013,1.600064,0.034762,PASS
S00442,L0022,T01,442,96.212331,-0.024919,96.543918,110.480612,0.328836,-0.04954,47.314391,2.327114,1.603804,0.019484,PASS
S00626,L0031,T01,626,90.321247,0.00115,94.836072,107.161604,-0.355679,-0.416777,47.040664,1.975155,3.062287,0.031277,PASS
S00108,L0005,T01,108,96.463281,-0.122209,95.288122,109.292428,0.09552,0.827391,49.036694,4.400887,1.447707,0.105461,FAIL
S00604,L0030,T01,604,100.337198,-0.056531,99.682022,113.819769,0.840738,-0.637858,51.871756,3.348059,4.05595,0.160977,FAIL
S00061,L0003,T01,61,104.541894,-0.05074,91.853277,107.363145,-0.458386,-0.815209,53.435499,3.108991,2.753646,0.07028,FAIL
S00155,L0007,T01,155,103.634212,-0.028306,93.759818,111.406548,0.027646,0.489652,50.730968,2.218462,1.818052,0.01987,PASS
S00150,L0007,T01,150,108.460267,-0.088826,96.758889,110.781423,0.634079,-0.980086,53.928642,4.478533,1.420487,0.110755,FAIL
S00589,L0029,T03,589,107.154994,,92.11957,108.709119,-0.940196,0.550928,55.242758,2.981916,2.01002,0.04287,FAIL
S00021,L0001,T01,21,102.448445,0.057877,95.693382,106.867599,0.368888,-0.868064,52.382792,3.608841,3.344539,0.140935,FAIL
S00180,L0009,T02,180,99.381716,-0.038421,96.582668,110.36152,-0.60059,-0.234962,52.532591,2.473323,1.332881,0.019154,PASS
S00223,L0011,T01,223,93.289398,-0.015603,93.418896,114.198011,-0.860124,-0.080872,39.760129,3.170698,4.815369,0.198942,PASS
S00357,L0017,T02,357,103.595894,-0.139128,88.307946,111.21483,0.757112,0.827194,52.61908,5.207983,1.791646,0.227513,FAIL
S00662,L0033,T03,662,113.518912,-0.013195,94.919382,109.123637,0.701007,-0.897178,58.265827,2.839548,1.473556,0.0285,FAIL
S00138,L0006,T03,138,94.146905,-0.103923,97.25578,109.557003,0.751893,-0.392063,50.054043,3.826247,1.441112,0.065451,FAIL
S00275,L0013,T02,275,92.498035,-0.047124,101.949846,110.819301,0.767732,-0.190987,47.406284,3.297625,1.518242,0.043434,FAIL
S00176,L0008,T03,176,102.217602,0.072238,91.986638,109.286593,-0.314841,-0.605965,52.088866,3.247645,1.756481,0.047153,FAIL
S00438,L0021,T03,438,105.80098,0.035424,92.754328,110.339858,-0.936602,0.936763,55.853217,3.550606,1.800277,0.062427,FAIL
S00509,L0025,T03,509,100.570867,0.084794,97.844132,110.264094,-0.998982,-0.398134,53.061674,3.942605,1.479923,0.073597,FAIL
S00380,L0019,T01,380,99.796004,-0.054199,98.91836,111.798993,0.690583,0.720346,51.586367,3.175475,2.187567,0.055519,PASS
S00071,L0003,T03,71,100.882574,0.029717,89.784552,110.290663,0.08903,0.920682,54.13064,2.636216,1.199723,0.020582,FAIL
S00790,L0039,T01,790,107.54352,-0.034758,100.083827,110.988414,0.312271,-0.304595,52.42689,2.88958,1.73799,0.034274,PASS
S00330,L0016,T03,330,106.244734,-0.118824,98.545246,111.498854,0.852141,-0.280425,55.809389,4.199461,1.796825,0.106478,FAIL
S00228,L0011,T03,228,93.996921,-0.013128,95.377201,112.188361,-0.984361,-0.328569,49.897379,3.08186,2.652996,0.065242,PASS
S00487,L0024,T01,487,97.411231,-0.00796,96.488511,108.319411,-0.287872,-0.080767,48.400168,1.762928,1.751743,0.012807,PASS
S00274,L0013,T01,274,94.484376,0.119606,93.195394,111.557894,-0.073092,0.631293,48.796684,4.085351,1.775206,0.096057,FAIL
S00048,L0002,T01,48,98.095814,0.022199,98.859823,108.95556,-0.081375,-0.278823,48.254429,2.164517,1.614532,0.016974,PASS
S00761,L0038,T02,761,95.342925,-0.138359,94.691442,110.631812,-0.138967,0.649664,47.72124,4.223316,1.315336,0.085444,FAIL
S00133,L0006,T01,133,96.629883,-0.081807,100.801222,111.419085,0.305303,-0.497975,49.546103,3.388104,1.839367,0.055511,FAIL
S00307,L0015,T01,307,93.936265,-0.051412,96.554128,110.189441,-0.23661,0.171851,46.923909,2.794269,1.475753,0.027425,FAIL
S00141,L0007,T02,141,97.533767,-0.00108,103.173485,107.556218,-0.173481,0.672572,48.247877,2.20613,2.319646,0.025739,PASS
S00325,L0016,T01,325,97.316144,-0.004981,98.788446,111.568391,-0.62826,-0.13166,48.57723,1.890636,1.703145,0.013971,PASS
S00752,L0037,T02,752,100.912451,-0.026814,95.922086,110.746696,-0.018312,-0.972278,50.179263,2.511037,0.817851,0.01499,PASS
S00319,L0015,T01,319,94.499457,0.022998,92.61889,110.615601,0.431102,0.889966,50.366728,2.972119,1.34729,0.029913,PASS
S00047,L0002,T01,47,93.493404,-0.029372,97.144522,112.765744,0.956638,-0.54801,50.419714,2.985451,2.971942,0.070862,PASS
S00226,L0011,T01,226,100.826589,-0.061571,92.241856,109.626273,-0.709322,-0.479607,50.332762,3.636365,1.387499,0.05421,FAIL
S00568,L0028,T01,568,105.585119,-0.067563,94.303783,108.316358,0.067769,-0.495755,50.9085,3.147859,1.586754,0.039574,PASS
S00513,L0025,T01,513,103.64448,0.112878,93.803939,109.681856,0.466865,0.033119,51.38144,3.33477,1.342832,0.040889,FAIL
S00484,L0024,T01,484,94.749111,,97.051064,110.824566,0.508353,-0.914824,48.822247,3.438578,1.494361,0.048412,FAIL
S00264,L0013,T01,264,104.63934,-0.018683,90.527088,108.027853,-0.768927,0.293353,53.246756,2.699229,1.907022,0.031774,FAIL
S00596,L0029,T01,596,97.757371,-0.008856,100.970461,110.110911,-0.146013,0.552023,49.09657,2.156735,1.175098,0.013286,PASS
S00579,L0028,T02,579,98.904019,0.111137,101.30083,115.756218,0.673167,-0.852037,53.243888,4.64639,7.96439,0.841198,FAIL
S00182,L0009,T03,182,98.617559,-0.084568,93.751719,110.555321,0.728726,-0.272003,50.229004,3.986458,1.146468,0.064367,FAIL
S00117,L0005,T01,117,98.180163,-0.069945,95.831062,107.670178,-0.690479,-0.713294,50.995343,3.463072,2.364147,0.077418,FAIL
S00000,L0000,T01,0,90.073342,-0.036785,93.756608,111.302915,0.270145,0.223025,46.758627,2.706526,1.897891,0.031821,FAIL
S00555,L0027,T03,555,93.412513,,93.383267,106.79293,0.470761,,50.581029,3.273418,3.532631,0.118577,FAIL
S00419,L0020,T01,419,98.966072,-0.079017,93.157915,108.553178,-0.514577,-0.617821,48.688806,3.350081,2.041441,0.059685,FAIL
S00411,L0020,T02,411,104.7671,,93.854801,109.800228,0.644422,0.707801,53.334491,2.528001,1.327274,0.02004,FAIL
S00258,L0012,T01,258,96.916094,-0.005616,95.197623,108.32106,-0.788022,0.952298,50.440772,3.162385,1.94784,0.048451,PASS
S00143,L0007,T02,143,97.324122,-0.007961,99.20505,112.039254,0.353615,0.154616,48.066844,2.054186,2.330301,0.022653,PASS
S00404,L0020,T01,404,104.755829,,96.038085,110.716515,0.892831,-0.919445,53.680282,3.318464,1.419754,0.041986,FAIL
S00149,L0007,T01,149,96.106014,-0.049478,97.542105,108.008032,-0.077791,-0.601894,47.413692,2.851588,2.121396,0.040629,PASS
S00728,L0036,T01,728,96.399943,-0.109925,91.128642,107.059957,-0.576387,0.247964,50.8194,3.609619,3.232907,0.133745,FAIL
S00183,L0009,T03,183,98.618265,-0.072779,92.70748,108.281748,0.200209,-0.61624,50.527075,2.847938,2.07292,0.039477,PASS
S00044,L0002,T02,44,96.673066,0.013104,93.964222,108.310262,0.352505,0.342177,50.219466,1.735996,1.737927,0.01241,PASS
S00026,L0001,T01,26,97.928549,0.110543,95.052312,109.167817,0.560829,0.905608,50.452508,4.510015,1.331453,0.098227,FAIL
S00081,L0004,T02,81,100.720991,0.011593,97.056199,112.201328,0.585318,0.642342,51.570932,2.616405,2.186274,0.034297,PASS
S00205,L0010,T01,205,99.286226,-0.133886,98.294721,109.039322,-0.338252,-0.810399,49.990951,4.725157,1.255026,0.124325,FAIL
S00599,L0029,T01,599,105.982041,-0.058367,96.352725,110.569312,-0.347097,0.999669,54.158356,4.168204,1.315264,0.081644,FAIL
S00221,L0011,T01,221,109.121444,-0.02646,88.083665,111.593334,0.51607,-0.661477,53.727346,2.912027,2.161475,0.043715,FAIL
S00474,L0023,T01,474,97.9138,0.012795,94.056341,107.77178,-0.932302,0.971018,50.730576,3.290868,2.406907,0.068535,FAIL
S00399,L0019,T02,399,99.287841,-0.004197,96.483015,107.172863,0.514152,0.773128,51.75627,2.674133,2.768118,0.048994,PASS
S00318,L0015,T03,318,113.138609,-0.002783,98.688731,108.831717,-0.538485,-0.917239,55.504429,2.674304,1.834926,0.029918,FAIL
S00510,L0025,T02,510,104.20391,-0.020418,89.131123,110.12476,0.00744,0.400583,52.172837,2.19025,1.397136,0.015438,PASS
S00193,L0009,T01,193,94.003891,0.152699,100.254919,106.810133,-0.687147,0.797879,48.249244,4.677372,3.639403,0.335437,FAIL
S00084,L0004,T01,84,102.024105,-0.118194,99.024218,109.297956,-0.561506,0.834594,49.962684,4.598421,1.374545,0.119159,FAIL
S00729,L0036,T02,729,104.331454,0.041876,92.640808,384.252373,0.288786,0.751745,53.614038,3.208755,1.702371,0.044327,FAIL
S00470,L0023,T01,470,89.781334,0.021204,90.857367,109.199445,-0.200316,0.91992,48.135486,2.544075,1.735858,0.025318,PASS
S00588,L0029,T01,588,94.438249,-0.014243,94.065312,108.095059,-0.698334,-0.158972,47.765567,2.444914,2.095571,0.02814,PASS
S00479,L0023,T01,479,96.950642,-0.128795,,110.47257,0.469957,-0.529355,50.386802,4.431111,1.247343,0.097884,FAIL
S00617,L0030,T02,617,92.164829,,89.70034,107.817238,0.358248,-0.119313,49.457709,1.887516,2.341118,0.019673,PASS
S00190,L0009,T01,190,93.688914,-0.026745,101.232454,107.076038,0.915242,-0.81112,49.786795,3.39028,2.872268,0.094149,FAIL
S00584,L0029,T01,584,104.078789,-0.081515,98.607289,105.990129,0.2868,0.950817,51.790142,4.004232,4.923551,0.358188,FAIL
S00227,L0011,T01,227,109.270764,0.013661,101.366161,112.905328,-0.944395,-0.700744,55.702547,2.68201,2.771032,0.049401,FAIL
S00104,L0005,T01,104,102.216174,0.109199,96.445777,106.217653,0.352861,-0.256556,48.863218,3.394926,4.300288,0.186273,FAIL
S00336,L0016,T02,336,93.632015,0.095854,94.036456,108.375559,0.388097,-0.412937,48.749366,3.25128,1.845314,0.049551,FAIL
S00734,L0036,T01,734,96.297634,0.033668,97.136951,109.70371,0.135841,0.756342,47.510562,2.448945,1.2714,0.018134,PASS
S00498,L0024,T01,498,97.768955,0.088644,92.05841,109.605929,-0.228127,0.251512,49.101895,3.210998,1.420069,0.03827,FAIL
S00020,L0001,T01,20,95.560153,0.077411,95.809373,110.160644,-0.483708,-0.211277,48.399574,3.174701,1.562566,0.039988,PASS
S00552,L0027,T01,552,93.385552,-0.022962,101.451438,110.296726,0.135512,-0.812133,47.855811,2.407607,1.321411,0.017962,PASS
S00164,L0008,T01,164,101.272504,0.247906,90.809562,109.336858,-0.867943,-0.062796,51.885838,6.561677,1.285961,0.429912,FAIL
S00516,L0025,T02,516,107.640873,-0.010218,100.765263,109.011424,-0.665576,-0.817715,53.379816,3.20374,1.581871,0.041423,FAIL
S00577,L0028,T01,577,106.524012,-0.064577,90.105168,109.231074,-0.517339,0.323935,52.532346,2.933963,1.943089,0.039706,PASS
S00110,L0005,T01,110,100.344012,-0.081609,99.667232,383.491658,0.555256,-0.763006,50.435121,3.747851,0.9298,0.046952,FAIL
S00533,L0026,T03,533,104.679173,0.028111,99.143379,107.985607,-0.014629,0.426458,52.945544,1.680031,2.341802,0.016383,PASS
S00056,L0002,T02,56,106.280142,-0.144942,94.075501,111.375686,,0.682282,52.684281,4.622026,1.73749,0.144358,FAIL
S00630,L0031,T01,630,97.627228,-0.084008,97.207072,108.483806,-0.819191,0.802163,51.764424,3.957316,1.573698,0.078141,FAIL
S00191,L0009,T01,191,93.565912,0.009365,86.445317,106.058994,0.107944,0.173671,49.849953,1.579936,4.404039,0.045181,PASS
S00116,L0005,T02,116,98.458201,-0.014193,96.525891,111.711147,0.741812,0.791448,52.098541,3.361632,2.028071,0.059856,FAIL
S00261,L0013,T01,261,93.253283,0.030026,100.098303,113.075681,-0.942269,-0.346492,49.194757,2.715288,3.294111,0.06664,PASS
S00746,L0037,T01,746,99.081917,-0.026874,90.22819,107.692652,0.322191,0.098265,50.763537,1.807575,2.240971,0.017367,PASS
S00398,L0019,T03,398,98.60982,-0.015842,100.160041,109.817058,0.955209,0.314495,52.417374,2.584125,1.043926,0.018072,PASS
S00213,L0010,T01,213,103.603157,0.081826,89.66594,111.230934,-0.097341,-0.309803,50.429229,3.212509,1.431008,0.038543,FAIL
S00780,L0039,T02,780,94.529862,-0.14041,97.471748,112.253268,0.789185,-0.958487,50.627582,5.289089,2.565664,0.326578,FAIL
S00697,L0034,T02,697,98.650976,0.01577,88.832431,110.427225,0.255,-0.967698,50.967928,2.598454,0.907253,0.017,PASS
S00441,L0022,T01,441,93.147538,0.002408,91.15065,110.57788,-0.698145,-0.861764,49.133222,2.527033,1.494852,0.021913,PASS
S00057,L0002,T01,57,109.15714,-0.052816,95.547411,109.368615,0.595721,-0.825204,54.528812,3.320741,1.234753,0.038154,FAIL
S00354,L0017,T02,354,97.420911,0.082714,90.210929,109.461622,0.394899,0.81092,53.816441,3.420977,1.091282,0.038571,FAIL
S00263,L0013,T01,263,107.704266,0.07773,95.541674,112.866241,0.417747,0.252852,52.691818,2.922721,2.905885,0.064991,PASS
S00789,L0039,T01,789,96.578879,-0.123846,93.086478,108.102225,-0.923691,0.826895,52.836059,5.465968,1.972165,0.290916,FAIL
S00770,L0038,T01,770,103.645236,-0.079854,100.048716,106.658698,-0.540806,-0.422395,51.261304,3.730264,3.310996,0.152295,FAIL
S00333,L0016,T01,333,100.772376,-0.149274,96.919652,112.136689,-0.77736,0.006361,52.092667,4.564436,1.933303,0.151396,FAIL
S00202,L0010,T01,202,100.68268,-0.062827,85.411299,109.192662,-0.127459,,51.990241,2.773661,1.075896,0.021733,PASS
S00755,L0037,T01,755,92.811885,-0.007237,101.938331,112.305914,0.225821,0.836242,48.750027,2.073275,2.928769,0.031731,PASS
S00062,L0003,T01,62,117.580368,-0.139625,98.187349,111.636567,-0.04437,-0.671547,56.22279,4.345407,2.607944,0.17512,FAIL
S00569,L0028,T01,569,93.363565,0.015113,95.059797,115.409283,-0.020786,-0.699487,47.227247,2.188916,7.17921,0.273605,PASS
S00004,L0000,T01,4,105.135374,0.071219,98.893865,105.902798,-0.172054,-0.504091,49.786452,2.657659,4.591695,0.121567,PASS
S00547,L0027,T03,547,8.858829,0.092569,92.036847,110.120493,0.032114,-0.434711,47.059673,3.096957,1.571079,0.037556,PASS
S00711,L0035,T01,711,93.814813,0.141789,96.669074,111.361219,0.816144,-0.82043,51.306937,5.557733,1.97108,0.308115,FAIL
S00245,L0012,T01,245,99.028776,0.090211,98.838462,109.242373,-0.172325,-0.698178,49.127721,3.584507,1.17607,0.046437,FAIL
S00762,L0038,T01,762,97.1298,-0.106342,90.954943,110.752289,0.955387,0.109634,49.488169,4.217945,1.508889,0.093726,FAIL
S00594,L0029,T02,594,104.711394,0.074952,96.326423,108.908453,-0.89475,-0.19818,53.483414,3.501669,1.614504,0.054397,FAIL
S00550,L0027,T01,550,104.094944,0.066052,91.728386,109.446021,0.361216,-0.439617,51.782476,2.850913,1.491077,0.029055,PASS
S00741,L0037,T01,741,103.156095,0.084206,95.213471,112.487173,-0.170166,-0.596913,51.965555,3.420584,2.666279,0.087064,FAIL
S00612,L0030,T01,612,99.438553,-0.085596,95.722453,109.690262,0.776165,-0.208918,49.699081,3.779747,1.101972,0.052793,FAIL
S00417,L0020,T02,417,101.253271,0.063533,98.90806,109.945539,,-0.729596,52.657699,3.340429,1.082362,0.035801,FAIL
S00076,L0003,T02,76,97.23765,0.022706,90.501646,108.499765,0.382468,-0.847865,50.499435,2.551189,1.629623,0.024065,PASS
S00689,L0034,T01,689,95.013963,0.044845,,109.858246,-0.61033,-0.14029,48.712724,2.96056,1.436242,0.031052,PASS
S00123,L0006,T01,123,95.948397,0.043124,100.342218,111.304448,0.71354,0.865777,50.636081,3.504478,1.891022,0.06292,FAIL
S00410,L0020,T02,410,96.610792,0.096046,95.268372,111.822225,0.314685,0.041032,49.919269,3.624173,1.949104,0.071675,FAIL
S00663,L0033,T01,663,101.936824,-0.118636,93.766438,110.562973,0.437297,-0.267991,49.93157,4.213786,1.474109,0.091802,FAIL
S00240,L0012,T03,240,100.496848,-0.078943,90.771724,105.34671,,-0.520229,54.561407,3.676499,5.356945,0.345285,FAIL
S00655,L0032,T02,655,101.238265,-0.055269,91.038304,110.770141,0.872078,-0.441538,51.319404,3.617095,1.244066,0.049483,FAIL
S00610,L0030,T01,610,104.200016,0.042129,96.554526,110.37235,0.132242,0.886293,51.997763,3.169246,1.405522,0.036627,PASS
S00025,L0001,T01,25,105.141263,0.014199,95.382078,109.621445,-0.497288,-0.91752,52.27315,2.788082,1.612808,0.02935,PASS
S00015,L0000,T02,15,89.661519,-0.015689,102.640914,110.244599,-0.646614,-0.400988,45.232266,2.414133,1.338275,0.018231,FAIL
S00765,L0038,T02,765,98.596324,-0.045277,91.004013,109.447009,-0.728665,-0.297042,51.171859,2.769838,1.230564,0.023538,PASS
S00028,L0001,T03,28,99.319253,-0.055637,97.790071,112.369025,-0.535691,-0.760433,51.17085,3.433812,2.268715,0.071973,FAIL
S00465,L0023,T01,465,107.932567,0.00336,95.64364,104.890448,-0.40817,0.803423,52.654953,2.689247,6.683711,0.310317,PASS
S00218,L0010,T02,218,100.030941,0.087977,93.075157,109.082607,-0.776022,0.993898,52.766581,4.504503,1.055085,0.094435,FAIL
S00168,L0008,T03,168,93.088603,-0.024616,90.856206,109.245689,0.852604,-0.513512,51.990251,2.6971,1.397304,0.024148,PASS
S00214,L0010,T01,214,105.798802,0.042089,96.856248,112.049035,-0.464397,-0.207504,52.73669,2.613015,1.913153,0.029568,PASS
S00064,L0003,T02,64,100.527719,0.032409,88.344172,110.896898,0.429801,0.144114,50.503466,2.263118,1.432021,0.016781,PASS
S00747,L0037,T01,747,91.940824,0.072878,103.21878,110.780881,0.462818,-0.286569,47.49376,3.505564,1.489164,0.051127,FAIL
